e, e_dot, e_int, stamp, 
8.946121840083775, 5.235343418045583e-08, 1.7892243663820395, 33321000000, 
8.946121806332997, -8.31202484619098e-08, 1.789224365179056, 33389000000, 
8.946121823822581, -5.42039776026589e-08, 1.7892243646826236, 33491000000, 
8.942829910704933, -0.010972985426877338, 1.789004902724034, 33593000000, 
8.933145786721123, -0.04325345700486002, 1.7881398347499093, 33695000000, 
8.923466958876592, -0.06454317276113859, 1.7866295104201766, 33797000000, 
8.913795385077721, -0.06450133881134097, 1.7846938753783623, 33899000000, 
8.904131070482062, -0.06445296131509792, 1.7827595609624252, 34001000000, 
8.894475777721182, -0.0643986911884653, 1.7808268155520646, 34103000000, 
8.884833801391643, -0.06432423030139726, 1.7788960433063257, 34205000000, 
8.875206242361802, -0.06423178453126492, 1.776967721431642, 34307000000, 
8.865588429186827, -0.06415124068272011, 1.775041898196018, 34409000000, 
8.855974644214413, -0.06410532715796317, 1.7731179543842026, 34511000000, 
8.846363474183114, -0.06408318334570968, 1.7711951031722903, 34613000000, 
8.836755682723442, -0.06406320496990266, 1.7692729200747312, 34715000000, 
8.82715633048298, -0.0640238123337807, 1.7673516991593023, 34817000000, 
8.817568451880549, -0.06395743614297918, 1.7654320310057978, 34919000000, 
8.807990400369544, -0.06388643371145382, 1.7635143455155382, 35021000000, 
8.80160837857085, -0.05320024436566465, 1.761811148721396, 35089000000, 
8.792038476160783, -0.0531730806958682, 1.7601091503400785, 35191000000, 
8.782473672544059, -0.06378235342263376, 1.7584080351517126, 35293000000, 
8.772917268431794, -0.06373735909663243, 1.7564952944757757, 35395000000, 
8.763370779618194, -0.06367630975288326, 1.7545841147062697, 35497000000, 
8.753832825620403, -0.06361480937130182, 1.7526747249113594, 35599000000, 
8.744300941992273, -0.06356612541973543, 1.7507669698153914, 35701000000, 
8.734774346429624, -0.06352826396926285, 1.7488605409361535, 35803000000, 
8.725254765645666, -0.06348725448869293, 1.7469553369378374, 35905000000, 
8.71575151442361, -0.06340944002004652, 1.7450520417665931, 36007000000, 
8.706222382549873, -0.06344127698597528, 1.7431485775079432, 36109000000, 
8.696655874183646, -0.06365213413321413, 1.7412419847438088, 36211000000, 
8.687076136096252, -0.06382082151207058, 1.739330292855318, 36313000000, 
8.67748249271858, -0.06391127155022029, 1.7374143001998987, 36415000000, 
8.667882054387867, -0.06398027236128219, 1.7354960455468467, 36517000000, 
8.658287591839445, -0.06398300293045149, 1.7335768092630597, 36619000000, 
8.651896229069918, -0.05328608439316559, 1.731871058353149, 36687000000, 
8.642315817978348, -0.05323924620365498, 1.730166642592514, 36789000000, 
8.632740513042872, -0.06385238675681748, 1.7284635040060758, 36891000000, 
8.623167940503716, -0.0638262582487729, 1.726548284768329, 36993000000, 
8.613595368896284, -0.06381714715529323, 1.724633588162858, 37095000000, 
8.604020600228093, -0.06382446758541012, 1.7227189273085395, 37197000000, 
8.594442652525117, -0.06384238790388963, 1.7208039081099662, 37299000000, 
8.584860828268196, -0.06386590653299014, 1.7188882720680936, 37401000000, 
8.575275482166926, -0.06389056786063681, 1.7169719308640161, 37503000000, 
8.56568819241288, -0.06390878618438715, 1.7150549668565331, 37605000000, 
8.556100526217206, -0.06391651983240247, 1.7131376133864678, 37707000000, 
8.5465131252975, -0.06391689038460176, 1.7112201229285058, 37809000000, 
8.536926073622473, -0.06391484198244275, 1.7093026483424785, 37911000000, 
8.527339721333398, -0.06391134654700537, 1.7073852613502247, 38013000000, 
8.51774798427049, -0.06392696450660651, 1.7054675852817576, 38115000000, 
8.508149709277768, -0.06396670685209808, 1.7035491609921105, 38217000000, 
8.498548728723287, -0.06399751849067788, 1.7016297614847697, 38319000000, 
8.492146522861306, -0.053343954721540854, 1.6999229973908243, 38387000000, 
8.482541396917323, -0.05335777268654714, 1.6982157765667945, 38489000000, 
8.472935378701946, -0.06403714719786772, 1.6965082198987051, 38591000000, 
8.463329674740075, -0.0640390739241603, 1.6945870966906227, 38693000000, 
8.453724568324445, -0.06403603459167091, 1.692665974784431, 38795000000, 
8.444119610516205, -0.06403354741289984, 1.6907449235720482, 38897000000, 
8.434514539947818, -0.0640334279220885, 1.6888239145858979, 38999000000, 
8.424908823694961, -0.06403595607081296, 1.6869028649439324, 39101000000, 
8.415301966063799, -0.06404191294672994, 1.6849816886471052, 39203000000, 
8.405693952741425, -0.06404956984512229, 1.683060316166679, 39305000000, 
8.396084922187514, -0.06405681292095029, 1.6811387227328491, 39407000000, 
8.386475119475849, -0.06406277755192018, 1.6792169329603193, 39509000000, 
8.376864590183303, -0.06406777334737157, 1.6772949754564443, 39611000000, 
8.367253403369258, -0.06407238702196949, 1.6753728742018938, 39713000000, 
8.357641657661505, -0.06407644173932543, 1.673450643414271, 39815000000, 
8.348029403826997, -0.06407999847420243, 1.6715282976571841, 39917000000, 
8.34162047973562, -0.05340392641961363, 1.669819436081608, 39985000000, 
8.332007948683174, -0.0534048504794112, 1.6681105221497192, 40087000000, 
8.322399797973809, -0.06406893920604044, 1.6664018817595068, 40189000000, 
8.3127952809797, -0.06404222567824765, 1.6644802018424454, 40291000000, 
8.303192393465995, -0.06402468169271221, 1.662559164827967, 40393000000, 
8.293591551877636, -0.06401243034021083, 1.660638615088222, 40495000000, 
8.28399139419951, -0.0640033308882811, 1.6587183559695429, 40597000000, 
8.27439059634547, -0.06400318510722276, 1.6567982361615077, 40699000000, 
8.264789559161471, -0.06400611679346468, 1.6548781033137634, 40801000000, 
8.255188811419535, -0.06400594975311573, 1.6529579311284317, 40903000000, 
8.24558833863332, -0.06400406842717032, 1.6510377806142884, 41005000000, 
8.235988554986381, -0.06400085477717828, 1.6491177136692823, 41107000000, 
8.226389962418535, -0.06399458738261643, 1.6471977904025492, 41209000000, 
8.216792697633494, -0.06398619117629067, 1.6452780810025605, 41311000000, 
8.207196631076213, -0.06397777114107346, 1.6433586194085497, 41413000000, 
8.197601723251566, -0.06396991460642691, 1.641439403464085, 41515000000, 
8.188007880420976, -0.06396250218412429, 1.639520415649917, 41617000000, 
8.181612428110805, -0.05329765046920324, 1.6378148021188896, 41685000000, 
8.172019943081171, -0.053293124466016195, 1.63610935010753, 41787000000, 
8.162428225346414, -0.06394734254797048, 1.634404039769226, 41889000000, 
8.15283693321468, -0.06394336622163858, 1.6324856734428177, 41991000000, 
8.143247393981008, -0.06393610455135128, 1.6305675035028069, 42093000000, 
8.133662522385954, -0.06391470276241762, 1.6286497899721093, 42195000000, 
8.124080141944745, -0.06389084012087783, 1.6267326705541136, 42297000000, 
8.114500214358904, -0.06387436009016885, 1.6248161919126403, 42399000000, 
8.104922902861288, -0.063857463611523, 1.6229002172776628, 42501000000, 
8.095347148341366, -0.06384355339179137, 1.6209846843707705, 42603000000, 
8.085772251937321, -0.06383550307988983, 1.6190694868759983, 42705000000, 
8.076198592062077, -0.06382852093096265, 1.6171545328227177, 42807000000, 
8.066626089528482, -0.06382054136279791, 1.6152397955685254, 42909000000, 
8.057054926698346, -0.063812217879106, 1.6133253072192604, 43011000000, 
8.047485437910419, -0.06380217206020926, 1.6114110969424829, 43113000000, 
8.037917727189994, -0.06379066502783932, 1.609497206119917, 43215000000, 
8.031540308617544, -0.05315043097625131, 1.607796231581197, 43283000000, 
8.021975858312414, -0.05313956292526475, 1.60609559294133, 43385000000, 
8.012413285484728, -0.0637567437760526, 1.6043952968276456, 43487000000, 
8.00285246787808, -0.06374463478111399, 1.6024827741116814, 43589000000, 
7.993293437393217, -0.06373282697170228, 1.6005706127170682, 43691000000, 
7.983736151513939, -0.06372105454713821, 1.5986588037856824, 43793000000, 
7.974180468507645, -0.06370989628524153, 1.5967473371609868, 43895000000, 
7.964590524589084, -0.06381875641618369, 1.594833809640711, 43997000000, 
7.955246257153892, -0.06311403784584317, 1.5929344833500414, 44099000000, 
7.946877014157224, -0.0590450347728666, 1.5911142530600133, 44201000000, 
7.939178645357246, -0.053558705988819476, 1.5894201277778908, 44303000000, 
7.931920798512145, -0.04985405215026143, 1.5878650972017743, 44405000000, 
7.9250560799716165, -0.04707521795209798, 1.5864103682560673, 44507000000, 
7.9182827842443295, -0.04546004755938545, 1.5850173108485393, 44609000000, 
7.911380873913988, -0.04558402019209614, 1.5836479825419958, 44711000000, 
7.904453064581173, -0.046099065543856454, 1.5822744481826327, 44813000000, 
7.897555183903595, -0.046085633367975255, 1.580892608159917, 44915000000, 
7.892988989267894, -0.038213584377594735, 1.5796664825168443, 44983000000, 
7.886249813834792, -0.03768456689601093, 1.5784529324670853, 45085000000, 
7.879740927132246, -0.04416020711882851, 1.5772653153489955, 45187000000, 
7.873498121811347, -0.04250564007814835, 1.5759659241852257, 45289000000, 
7.867518911232149, -0.0407400530003225, 1.5747171973450493, 45391000000, 
7.86177778468888, -0.03906779040822409, 1.5735196545154917, 45493000000, 
7.856237050326301, -0.03760620301949421, 1.5723689164164885, 45595000000, 
7.850853086102846, -0.036415661953448364, 1.5712578614078685, 45697000000, 
7.845600834722133, -0.03545405201389092, 1.570179398076752, 45799000000, 
7.840476388321308, -0.0345889926051246, 1.569128687276419, 45901000000, 
7.835485649670492, -0.033717283505471464, 1.5681041915142622, 46003000000, 
7.830641366157349, -0.03278340721319791, 1.5671068936099433, 46105000000, 
7.825961134162393, -0.03174838502699728, 1.5661392099993487, 46207000000, 
7.821440651032943, -0.030669050414685966, 1.5652028767568458, 46309000000, 
7.81691361043343, -0.030158412429877046, 1.5642876930419178, 46411000000, 
7.812362307274033, -0.03026114586303308, 1.5633811045826935, 46513000000, 
7.809364240294132, -0.02516456713099302, 1.5625760105334399, 46581000000, 
7.804898898863511, -0.024878028035072813, 1.5617750297621118, 46683000000, 
7.80049171778089, -0.029575075044139254, 1.5609836571292355, 46785000000, 
7.796179482277214, -0.029064721954323858, 1.5601046732614412, 46887000000, 
7.791978292740741, -0.028378083467162085, 1.559243299519923, 46989000000, 
7.787882881968676, -0.027655334361795052, 1.5584027104657754, 47091000000, 
7.783885529808124, -0.0269758764420569, 1.5575831136345029, 47193000000, 
7.77997568665169, -0.026357317723286755, 1.5567829398952326, 47295000000, 
7.776135321766193, -0.025834026806436466, 1.555999769215067, 47397000000, 
7.772350981018786, -0.025415685443013203, 1.555230799295778, 47499000000, 
7.768620345602442, -0.025049920545837285, 1.5544737765591614, 47601000000, 
7.764942850724196, -0.024693767648630665, 1.5537276118230283, 47703000000, 
7.761319645045754, -0.02433566852229359, 1.5529921894248262, 47805000000, 
7.757754707645422, -0.023960476929249335, 1.5522678135610248, 47907000000, 
7.754251070172541, -0.02356191624404443, 1.5515550281909145, 48009000000, 
7.750809516493189, -0.02315063717410896, 1.5508543529540766, 48111000000, 
7.747429490998913, -0.022738597245425634, 1.550166005177643, 48213000000, 
7.745209274521579, -0.01866747323870044, 1.549563218800912, 48281000000, 
7.74192686923036, -0.01834207256184328, 1.5489710423167233, 48383000000, 
7.738699483344595, -0.021699303923279345, 1.5483890418064357, 48485000000, 
7.7355249851500565, -0.021339613601011703, 1.5477434225150009, 48587000000, 
7.732402204390854, -0.020990929845803308, 1.5471084448590338, 48689000000, 
7.729331773622124, -0.020644038426442062, 1.5464839308775356, 48791000000, 
7.7263137018822245, -0.020295008362098226, 1.5458698453263469, 48893000000, 
7.723347740567351, -0.019946776849243026, 1.54526621440478, 48995000000, 
7.720434813396345, -0.019596294952931952, 1.5446730837230613, 49097000000, 
7.71751958276214, -0.019427192684036143, 1.5440868091150557, 49199000000, 
7.71414147719953, -0.020977787322715713, 1.5434730582238676, 49301000000, 
7.71030271479387, -0.024056226560900857, 1.5427975849837026, 49403000000, 
7.706006424425095, -0.02711684258144942, 1.5420300410945664, 49505000000, 
7.7012615876325805, -0.030137090537631177, 1.5411713817901032, 49607000000, 
7.696101217618052, -0.03301735602347774, 1.5402246153117152, 49709000000, 
7.6906441427593135, -0.03539148291088997, 1.5392004632006633, 49811000000, 
7.686871357273288, -0.03076620114921269, 1.5382411145100434, 49879000000, 
7.681030534081782, -0.03204536225843787, 1.5372364022742921, 49981000000, 
7.6750021523472105, -0.03956401642025931, 1.5361936029134855, 50083000000, 
7.668792909992786, -0.040792080296654376, 1.534988373094785, 50185000000, 
7.662391784804723, -0.04203455847495855, 1.5337457898096478, 50287000000, 
7.655779563151095, -0.043377822805634736, 1.5324642838632403, 50389000000, 
7.648951366963448, -0.04480139280424863, 1.5311415143279512, 50491000000, 
7.641910216952665, -0.04623115399476833, 1.5297760764711474, 50593000000, 
7.634661476284928, -0.04763296892840015, 1.5283682040134028, 50695000000, 
7.62721936301791, -0.04896951311584926, 1.5269194037503668, 50797000000, 
7.6195975457747815, -0.050213101700489204, 1.525431892338508, 50899000000, 
7.611805625757589, -0.051379124201069715, 1.5239081689700187, 51001000000, 
7.603851229248204, -0.0524877217552581, 1.5223502933853716, 51103000000, 
7.59573821864983, -0.053558023692531855, 1.5207596715770417, 51205000000, 
7.587467072258221, -0.0546138566332773, 1.5191371013437505, 51307000000, 
7.579036454988654, -0.055672545537251615, 1.5174827830597803, 51409000000, 
7.57332170683572, -0.047151218075004074, 1.5159883489388397, 51477000000, 
7.56467471102836, -0.047872479867647755, 1.5144688581901822, 51579000000, 
7.556010981712767, -0.05770241707650984, 1.5129338266384564, 51681000000, 
7.54731726282213, -0.05785816068743325, 1.5112001970375504, 51783000000, 
7.538573937059926, -0.05812348217613561, 1.5094601454396548, 51885000000, 
7.529786881604298, -0.05843460405944079, 1.5077118720990903, 51987000000, 
7.520931326415366, -0.05880870214853395, 1.5059528096719725, 52089000000, 
7.511987372409975, -0.05933169731440794, 1.5041803720286426, 52191000000, 
7.5029630883602465, -0.05989412685039793, 1.502392119145706, 52293000000, 
7.493866562215983, -0.060402700646641584, 1.500587801532414, 52395000000, 
7.484701119122356, -0.06087323079296899, 1.4987687179799059, 52497000000, 
7.475477960930021, -0.06129533761987401, 1.4969363761512238, 52599000000, 
7.4662057293095945, -0.061651299375871105, 1.4950923206241313, 52701000000, 
7.4568882082173, -0.06196584237573669, 1.4932381265637944, 52803000000, 
7.447527413399283, -0.0622610530343722, 1.4913747567284117, 52905000000, 
7.438123849756845, -0.06254786153484737, 1.4895026314248951, 53007000000, 
7.428676071787918, -0.06283780537121568, 1.4876218223296032, 53109000000, 
7.422352088464539, -0.05257253764102169, 1.4859434673339535, 53177000000, 
7.412827754246906, -0.05282772513670745, 1.4842570609666241, 53279000000, 
7.403256623486621, -0.06365154992639195, 1.482562431079871, 53381000000, 
7.39362521854365, -0.0640084523441864, 1.4806473064184786, 53483000000, 
7.383998777605756, -0.06419281960288477, 1.4787253746424018, 53585000000, 
7.374513069578704, -0.0637071632164865, 1.4768091377152073, 53687000000, 
7.365065931143861, -0.06310948820631583, 1.4749051852218882, 53789000000, 
7.355661306466479, -0.06283921037408231, 1.4730160204792697, 53891000000, 
7.346301412383929, -0.06254839586643968, 1.4711352433329514, 53993000000, 
7.336925941653004, -0.062451216044916436, 1.469259244033561, 54095000000, 
7.327510792964, -0.06263539806642922, 1.4673825431333958, 54197000000, 
7.318068463869026, -0.06285825927992761, 1.4655003465657355, 54299000000, 
7.3086006062777535, -0.06303395562082297, 1.4636119908740521, 54401000000, 
7.299116085267332, -0.06317459533898173, 1.4617190103609408, 54503000000, 
7.289629795360253, -0.06323603639166879, 1.4598230991270225, 54605000000, 
7.280150240517572, -0.06321948249919866, 1.4579264080763437, 54707000000, 
7.270680958991664, -0.06316278789529524, 1.4560307329912991, 54809000000, 
7.2643738927313155, -0.05258782595418824, 1.4543470061493702, 54877000000, 
7.254920952761099, -0.052533354101885386, 1.452665053632272, 54979000000, 
7.245472943206628, -0.06300316508229227, 1.4509845192466029, 55081000000, 
7.23602519677662, -0.06298585328159707, 1.4490946061829564, 55183000000, 
7.226574424328209, -0.06299506292806178, 1.4472048376207638, 55285000000, 
7.217119319702238, -0.06301959024793764, 1.4453145960538045, 55387000000, 
7.2076532451274264, -0.06307059733594282, 1.443423132610525, 55489000000, 
7.198224362196843, -0.06298319168465127, 1.4415331284684336, 55591000000, 
7.188866116848841, -0.06262376092861881, 1.4396495816115407, 55693000000, 
7.1795384449001345, -0.062286390989028106, 1.437775261596388, 55795000000, 
7.17024169712428, -0.06208139908186953, 1.4359097505915501, 55897000000, 
7.160969460125938, -0.061896615913988505, 1.43404997347669, 55999000000, 
7.15170119280462, -0.061801681065531966, 1.4321941566703227, 56101000000, 
7.142427948110746, -0.0618050400506398, 1.430339906736087, 56203000000, 
7.133153827330064, -0.061824551581854216, 1.4284855312163618, 56305000000, 
7.1238806353195185, -0.06182437597075818, 1.4266308273840218, 56407000000, 
7.114612498922986, -0.06180442802359446, 1.4247764641048377, 56509000000, 
7.108440087087489, -0.05146849410676483, 1.4231288814219993, 56577000000, 
7.099193077810313, -0.051398070375574534, 1.421483044254719, 56679000000, 
7.089962437953007, -0.061592163781606736, 1.4198397068567208, 56781000000, 
7.08074811902725, -0.06148319594354431, 1.417993575652705, 56883000000, 
7.0715491052876, -0.061377775551356706, 1.4161506441511904, 56985000000, 
7.062363117491876, -0.061283338451246415, 1.4143106894537818, 57087000000, 
7.053188568817888, -0.06120178823237232, 1.4124733861064909, 57189000000, 
7.044024238370856, -0.061129597070067966, 1.410638394978708, 57291000000, 
7.034870163853489, -0.061061349881332085, 1.4088055314028154, 57393000000, 
7.025727631368046, -0.06098869000936702, 1.4069748022394928, 57495000000, 
7.016593016114738, -0.06092382579583481, 1.4051460540890848, 57597000000, 
7.007464780072453, -0.060876170985307475, 1.4033190285036823, 57699000000, 
6.998344861051316, -0.060827183544741224, 1.4014935104825672, 57801000000, 
6.989232728712596, -0.06077350453285687, 1.3996694913224244, 57903000000, 
6.98012850284506, -0.060721194020851854, 1.397847072840598, 58005000000, 
6.971033015808345, -0.060665709680837544, 1.3960262831577335, 58107000000, 
6.964974283315742, -0.05051406509772723, 1.3944090534646099, 58175000000, 
6.955893550771058, -0.05046488345762453, 1.3927933899930096, 58277000000, 
6.946821550781777, -0.06050910844654922, 1.3911792923245718, 58379000000, 
6.937758020082657, -0.06045176896133597, 1.3893648747756995, 58481000000, 
6.92870276846759, -0.060395941047290215, 1.3875521559554684, 58583000000, 
6.9196556246519725, -0.060341318102281605, 1.3857410942134814, 58685000000, 
6.910616488858751, -0.06028759869613154, 1.3839316587985544, 58787000000, 
6.9015853418242115, -0.06023427609253673, 1.3821238303556624, 58889000000, 
6.892562146692721, -0.06018114055343323, 1.3803175984917122, 58991000000, 
6.883547070081895, -0.06012757247438808, 1.378512970573255, 59093000000, 
6.874540344012171, -0.06007267560183216, 1.3767099707191193, 59195000000, 
6.865542052349685, -0.06001672577403324, 1.3749086310962502, 59297000000, 
6.856552539893992, -0.05995934706059636, 1.37310899575039, 59399000000, 
6.84757340256237, -0.059895499291050903, 1.3713111996537364, 59501000000, 
6.838588154401553, -0.0598812849747965, 1.369514273123861, 59603000000, 
6.8295935533808185, -0.059932830605170885, 1.367717007356316, 59705000000, 
6.820599051258549, -0.05996367714334797, 1.3659187172693947, 59807000000, 
6.814602387227891, -0.04997055384309057, 1.3643196661244839, 59875000000, 
6.805608592648758, -0.0499681953659703, 1.3627206687423468, 59977000000, 
6.796619831441344, -0.059941852621824644, 1.3611220540878661, 60079000000, 
6.787638739946788, -0.05989950900656756, 1.3593244776024593, 60181000000, 
6.778665289360053, -0.05984847360430182, 1.3575282573832124, 60283000000, 
6.769698677814393, -0.0598002071079821, 1.3557335138080824, 60385000000, 
6.760737836366442, -0.05975817664537253, 1.353940120236059, 60487000000, 
6.751781303402548, -0.05972458137281755, 1.352147854505559, 60589000000, 
6.742827863380911, -0.059699909951769214, 1.35035646687666, 60691000000, 
6.733877383079689, -0.059679734409527896, 1.3485657699908766, 60793000000, 
6.7249299685100805, -0.05965964956943459, 1.3467756809980453, 60895000000, 
6.7159859797891315, -0.059638010968526466, 1.3449862220919266, 60997000000, 
6.707046046428678, -0.05961307360467553, 1.3431974663151927, 61099000000, 
6.698110590407806, -0.059584631271084966, 1.341409507775041, 61201000000, 
6.689179815507822, -0.059554103069518284, 1.3396224301562871, 61303000000, 
6.6802539536190535, -0.059522122629174966, 1.3378362906356456, 61405000000, 
6.671333487008775, -0.059487761663490346, 1.3360511504090435, 61507000000, 
6.665385298080713, -0.04956218512780275, 1.334464849247236, 61575000000, 
6.656460918908686, -0.049575227000297296, 1.3328786469332115, 61677000000, 
6.647535378804413, -0.05949973092099844, 1.3312921063862542, 61779000000, 
6.638611041995301, -0.059499589711284884, 1.32950715598056, 61881000000, 
6.629688372074732, -0.05949002243227142, 1.327722319524963, 61983000000, 
6.620769359889599, -0.059472273685671574, 1.3259379182639754, 62085000000, 
6.611855139677763, -0.05944410798989589, 1.3241541914428063, 62187000000, 
6.602945615722719, -0.0594124805562668, 1.3223713410193387, 62289000000, 
6.5940402367220425, -0.05938300985240138, 1.320589399474835, 62391000000, 
6.5851386098946065, -0.059356686093708554, 1.3188082974892912, 62493000000, 
6.5762401075766, -0.05933376381814052, 1.31702793027955, 62595000000, 
6.567344368755599, -0.05931413713002579, 1.3152482057484538, 62697000000, 
6.558451181768266, -0.059296419361114516, 1.3134690438733643, 62799000000, 
6.5495607419743305, -0.05927875593756108, 1.3116904194998795, 62901000000, 
6.540673129620111, -0.05926017382718326, 1.3099123368908472, 63003000000, 
6.531788568075623, -0.05924057966235926, 1.3081348293113377, 63105000000, 
6.525867404671582, -0.04935241649509573, 1.3065552734911543, 63173000000, 
6.516988490923894, -0.04933359050576236, 1.3049762975780732, 63275000000, 
6.508112945324923, -0.05918153115553141, 1.3033979227280266, 63377000000, 
6.49924078049537, -0.059159034761746554, 1.3016228144496125, 63479000000, 
6.4903718451269, -0.0591370006600774, 1.2998483713964795, 63581000000, 
6.481505861396837, -0.059116396995110655, 1.2980745658012736, 63683000000, 
6.472643053091363, -0.05909597345178893, 1.2963013839743398, 63785000000, 
6.46378346960542, -0.059074639304723675, 1.2945288256062415, 63887000000, 
6.454927313904141, -0.059052463957405266, 1.2927569224400617, 63989000000, 
6.446074755258976, -0.059029047821480184, 1.290985702584569, 64091000000, 
6.437225773002532, -0.05900513633869823, 1.2892151894777097, 64193000000, 
6.428380411859352, -0.058981144665413154, 1.2874453960080572, 64295000000, 
6.419538766262367, -0.05895668913388441, 1.28567633007495, 64397000000, 
6.410700738202431, -0.05893224552306897, 1.28390799442161, 64499000000, 
6.401866258782724, -0.0589083582654748, 1.2821403842165013, 64601000000, 
6.393035438370882, -0.05888433277182988, 1.2803734956904023, 64703000000, 
6.384208206214566, -0.05886017522719259, 1.2786073268912115, 64805000000, 
6.378325391269021, -0.04903349033953693, 1.2770379357236312, 64873000000, 
6.369504261591761, -0.04901314874268555, 1.275469190605023, 64975000000, 
6.360686766392606, -0.058795416254717736, 1.2739010946168925, 65077000000, 
6.351872935948039, -0.05877108547907165, 1.2721375975954936, 65179000000, 
6.343062887768005, -0.0587462620820034, 1.2703748393405765, 65281000000, 
6.334256503485755, -0.05872144154094686, 1.2686128218134531, 65383000000, 
6.325469548811734, -0.05864446318756933, 1.2668525960043662, 65485000000, 
6.316489204706085, -0.05922432926556809, 1.2650810171335716, 65587000000, 
6.307293120398581, -0.060588094710508265, 1.2632834582610935, 65689000000, 
6.297898132544739, -0.06197024053782011, 1.2614453638432936, 65791000000, 
6.288327037231146, -0.06322027722478474, 1.259567886011631, 65893000000, 
6.278598502878528, -0.06433209888736968, 1.2576549115102942, 65995000000, 
6.268749363740853, -0.06525891163430941, 1.2557116602567018, 66097000000, 
6.258815674269527, -0.06594276203000386, 1.2537442360592603, 66199000000, 
6.2488173926845665, -0.06643990352095545, 1.2517588287129964, 66301000000, 
6.238770702976487, -0.0668165709767976, 1.2497602513287054, 66403000000, 
6.228688275097885, -0.06709705862227189, 1.2477517580505957, 66505000000, 
6.221950783942531, -0.0560663967798547, 1.245960650801127, 66573000000, 
6.211827829336491, -0.05620148587131446, 1.2441644592251269, 66675000000, 
6.201690359407984, -0.06753474844848857, 1.2423645981791336, 66777000000, 
6.191546251315243, -0.06760526007082508, 1.2403376293373147, 66879000000, 
6.181403623846815, -0.06762245187056592, 1.2383093489713362, 66981000000, 
6.171270426246851, -0.06758608356130698, 1.2362813534272603, 67083000000, 
6.161152368820578, -0.06750418342078864, 1.2342550945942827, 67185000000, 
6.1510560194344395, -0.06738135604137163, 1.2322319209667911, 67287000000, 
6.140987569198659, -0.06721599873973065, 1.230213063830245, 67389000000, 
6.130952733494579, -0.0670109531328696, 1.2281997548085117, 67491000000, 
6.120957451772342, -0.06676705808772294, 1.2261931836310387, 67593000000, 
6.111008064425751, -0.06648223022942545, 1.2241945499795115, 67695000000, 
6.10111130285963, -0.06615382970903916, 1.222205121270515, 67797000000, 
6.091354197108107, -0.0655128910588143, 1.220231570959566, 67899000000, 
6.081742574510776, -0.0645624278295139, 1.2182805382985675, 68001000000, 
6.072314856211323, -0.06346446965594647, 1.2163607751886805, 68103000000, 
6.066141629577238, -0.05200314977845899, 1.214679937353289, 68171000000, 
6.057055193344711, -0.05086554288870578, 1.213034111942218, 68273000000, 
6.04815522786094, -0.0599546723876602, 1.2114234700521926, 68375000000, 
6.039430360882291, -0.05874944154140138, 1.2096427188058627, 68477000000, 
6.030882891692828, -0.0575744538937073, 1.2078978986957372, 68579000000, 
6.022510978450941, -0.05639794143783128, 1.206188282068404, 68681000000, 
6.01431008860133, -0.05524267697166074, 1.2045135972496732, 68783000000, 
6.006285985404739, -0.054083310154006504, 1.202873803497134, 68885000000, 
5.998455446343297, -0.05284880752677523, 1.2012701013566243, 68987000000, 
5.990825674398451, -0.05153437002096103, 1.1997044737430993, 69089000000, 
5.983401350052391, -0.0501803209696868, 1.198178831386276, 69191000000, 
